Entity,Code,Year,"Deaths that are from all causes attributed to high systolic blood pressure, in both sexes aged all ages","Deaths that are from all causes attributed to diet high in sodium, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in whole grains, in both sexes aged all ages","Deaths that are from all causes attributed to alcohol use, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in fruits, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe water source, in both sexes aged all ages","Deaths that are from all causes attributed to secondhand smoke, in both sexes aged all ages","Deaths that are from all causes attributed to low birth weight, in both sexes aged all ages","Deaths that are from all causes attributed to child wasting, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sex, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in nuts and seeds, in both sexes aged all ages","Deaths that are from all causes attributed to household air pollution from solid fuels, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in vegetables, in both sexes aged all ages","Deaths that are from all causes attributed to smoking, in both sexes aged all ages","Deaths that are from all causes attributed to high fasting plasma glucose, in both sexes aged all ages","Deaths that are from all causes attributed to air pollution, in both sexes aged all ages","Deaths that are from all causes attributed to high body-mass index, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sanitation, in both sexes aged all ages","Deaths that are from all causes attributed to drug use, in both sexes aged all ages","Deaths that are from all causes attributed to low bone mineral density, in both sexes aged all ages","Deaths that are from all causes attributed to vitamin a deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to child stunting, in both sexes aged all ages","Deaths that are from all causes attributed to non-exclusive breastfeeding, in both sexes aged all ages","Deaths that are from all causes attributed to iron deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to ambient particulate matter pollution, in both sexes aged all ages","Deaths that are from all causes attributed to low physical activity, in both sexes aged all ages","Deaths that are from all causes attributed to no access to handwashing facility, in both sexes aged all ages","Deaths that are from all causes attributed to high ldl cholesterol, in both sexes aged all ages"
Ecuador,ECU,2001,5576.563,1088.7599,1200.017,2638.2297,189.25864,699.6951,513.52484,3751.0364,2449.5315,988.2582,628.7045,1077.9779,734.7368,3490.5344,5850.7705,3219.7,5872.729,385.75375,123.45908,414.05896,12.682985,291.12775,295.0336,32.46419,2117.8242,462.16464,543.2797,2651.4944
Ecuador,ECU,2002,6430.237,1222.3885,1351.6724,2926.504,220.6813,671.11694,561.8278,3639.8816,2413.2927,1185.0454,706.6079,1100.5759,822.96814,3758.488,6806.254,3519.2825,6863.6875,353.72128,139.5521,467.3444,11.370475,274.53802,285.83014,38.221905,2390.7585,517.56494,545.57526,2988.1587
Ecuador,ECU,2003,7014.133,1302.3368,1430.9597,3142.5884,238.7551,641.0655,579.3428,3500.9016,2288.4792,1314.4714,745.7842,1055.1129,863.58905,3890.0837,7419.3467,3657.4944,7496.329,328.60843,150.33847,502.83432,10.195741,254.01419,272.86502,39.837,2570.152,551.1697,538.2711,3160.5847
Ecuador,ECU,2004,7428.8755,1358.7388,1486.8759,3359.547,249.94781,610.02106,585.6242,3362.0454,2150.0652,1411.2275,773.08777,988.8068,887.00336,4024.8784,7834.616,3730.242,7886.441,305.46826,159.33488,523.31146,8.898977,234.6061,257.4812,38.668552,2719.5898,584.6184,531.10925,3280.984
Ecuador,ECU,2005,8015.836,1444.079,1582.8118,3595.8323,267.39902,568.4964,605.0909,3175.9722,1996.071,1583.7792,821.701,955.2931,934.2457,4215.9355,8420.063,3894.235,8481.724,283.08865,173.02216,561.3277,7.6412253,212.4509,235.4875,40.09789,2919.699,627.36475,528.9058,3493.9573
Ecuador,ECU,2006,8450.735,1494.137,1633.2556,3690.684,275.8005,517.0795,611.6662,3072.2224,1863.6201,1734.4625,844.35596,917.5858,950.66315,4294.855,8817.733,4003.823,8851.539,252.16504,179.43248,591.8544,6.324629,197.57645,215.03131,41.190086,3069.543,651.78925,518.0109,3590.9136
Ecuador,ECU,2007,8826.38,1524.4125,1665.9714,3776.4858,281.3737,456.37817,612.3574,2998.628,1733.4556,1719.1025,855.66833,876.4015,954.8428,4318.4404,9106.951,4087.0513,9120.736,215.7593,184.75424,610.9328,4.928652,182.93996,193.5862,41.854347,3204.149,668.4856,499.83572,3652.8345
Ecuador,ECU,2008,9264.21,1559.1896,1702.657,3874.749,287.83926,419.39487,614.71265,2885.6533,1606.9886,1765.9615,869.092,839.85,961.08453,4356.3037,9419.8545,4177.364,9412.146,195.3304,194.1344,632.27576,4.030136,167.13687,174.81895,42.409664,3341.1301,688.2776,490.0506,3726.9104
Ecuador,ECU,2009,9617.648,1573.086,1708.8126,3895.3477,290.0191,393.8091,610.7979,2732.4644,1471.3357,1829.3752,865.75964,796.2545,951.73517,4324.9795,9648.338,4211.757,9630.818,185.08112,198.79597,649.50745,3.4217353,150.76028,156.41333,43.887077,3418.8423,697.9555,483.2261,3728.191
Ecuador,ECU,2010,10030.195,1611.6667,1745.4348,3911.9382,294.8251,369.70938,615.73236,2651.2036,1378.2356,1870.1598,878.9417,761.65656,960.53705,4365.767,10011.301,4295.6245,9915.572,172.5858,203.65062,682.31683,2.896292,138.06487,141.403,45.559227,3518.735,727.5457,475.5506,3796.3665
Ecuador,ECU,2011,10233.289,1630.2632,1763.9252,3847.7239,291.49533,333.7434,609.71277,2413.3105,1230.9507,1781.9181,883.2032,705.84375,956.4971,4380.2173,10219.415,4278.5264,10009.086,147.29675,206.56891,681.01483,2.259878,117.62794,119.53049,43.342533,3529.2502,760.56934,444.88895,3832.23
Ecuador,ECU,2012,10920.328,1708.8873,1868.2974,3785.4846,301.0087,308.4345,635.471,2291.373,1161.9634,1906.4642,928.78455,690.9734,1002.3544,4463.9097,10976.8125,4469.778,10710.331,128.11147,210.57176,708.58856,1.773787,105.27213,105.08766,45.310474,3714.2202,819.53516,439.0421,4062.9158
Ecuador,ECU,2013,11429.644,1769.821,1942.0027,3709.044,302.81534,292.84326,649.522,2210.064,1127.7731,2006.1056,959.694,661.84454,1036.6213,4523.515,11502.922,4574.436,11102.791,116.97097,214.78967,722.4739,1.4596964,97.237076,95.707016,43.286785,3851.698,883.0246,439.46823,4244.656
Ecuador,ECU,2014,11681.58,1799.3025,1987.3882,3664.45,302.5795,285.52652,653.7887,2083.3196,1078.7097,2104.2715,977.44867,620.80066,1060.8302,4540.798,11750.608,4586.7505,11388.393,113.54967,217.18068,739.4562,1.268197,88.032036,86.871475,41.727676,3918.489,921.25397,437.92612,4369.6147
Ecuador,ECU,2015,11690.191,1798.0055,2007.0896,3649.5527,300.91275,278.2976,653.2969,2023.3905,1033.083,2052.4358,983.72675,575.0532,1072.082,4524.47,11805.102,4531.74,11630.935,108.863914,224.05643,736.20654,1.1252146,82.138885,81.51906,37.332417,3929.9387,932.1429,426.45508,4426.8374
Ecuador,ECU,2016,12118.801,1865.8054,2115.308,3733.4673,312.74606,273.8814,678.75494,1967.0288,1014.2413,2109.5608,1034.082,554.4178,1128.8394,4658.966,12309.038,4530.9053,12232.464,103.178764,237.13084,763.1623,1.00641,76.77614,76.59231,36.975998,3955.5276,987.1092,425.5623,4691.79
Ecuador,ECU,2017,12479.661,1922.1399,2207.7888,3789.0623,322.8229,274.67255,700.087,1966.8372,1017.38275,2136.0786,1076.0592,532.99646,1177.5845,4759.2,12708.512,4514.1235,12727.3125,100.94189,249.1019,782.2384,0.95947474,74.72377,75.16868,37.60031,3954.6055,1034.1969,430.14148,4916.862
Ecuador,ECU,2018,12767.872,1969.8099,2271.2017,3882.9744,328.83276,273.99582,715.66327,1833.0891,994.6164,2153.522,1103.4945,506.571,1209.3486,4823.993,13086.072,4639.438,13153.249,98.20275,259.27295,800.0732,0.92225426,67.84363,70.09768,36.76585,4072.7695,1065.5277,429.18552,5064.312
Ecuador,ECU,2019,12846.549,1986.1215,2294.9084,3964.3901,330.79477,275.79245,723.61896,1768.302,980.26074,2169.133,1111.1194,476.2618,1220.0594,4804.3813,13286.723,4761.923,13453.939,96.894844,269.18115,800.45197,0.9109279,64.59609,67.85066,36.711464,4236.061,1070.3086,426.076,5116.517
Egypt,EGY,1990,73779.52,3013.205,18101.97,3041.668,5136.661,25659.613,19067.219,40612.805,48661.566,326.7245,9037.058,9545.766,769.93823,32996.016,24878.676,67592.61,48450.156,23371.225,520.6855,1842.6044,694.61646,10994.111,12295.167,378.0752,57517.11,10561.855,8083.0366,43267.19
Egypt,EGY,1991,74504.484,3046.4414,18124.303,2902.7146,5004.809,23055.438,18513.479,38217.11,45107.293,330.42706,8720.641,8097.1626,712.2354,33768.445,25657.275,67152.38,49813.445,20962.182,532.2288,1914.0515,622.2174,10078.159,11033.504,341.28992,58586.08,10757.825,7415.7295,43766.105
Egypt,EGY,1992,74471,3039.5405,17961.639,2758.3533,4810.385,20354.61,17928.273,36152.465,41423.402,332.76993,8306.371,6759.685,650.7576,33952.555,26251.41,66195.44,50569.746,18498.297,540.0127,1874.873,514.0674,9150.936,9750.786,307.99936,59080.36,10875.424,6622.095,43775.543
Egypt,EGY,1993,77585.87,3171.4893,18615.346,2709.8433,4833.0283,17815.607,17805.172,34013.277,37565.336,346.2224,8253.734,5757.25,618.71844,35794.387,27848.91,67202.19,53546.395,16156.317,564.4936,1966.2024,418.39706,8185.918,8449.5205,298.67743,61134.55,11448.03,5877.6216,45765.305
Egypt,EGY,1994,80231.83,3288.7886,19124.076,2690.0874,4805.13,15720.097,17503.822,31681.482,33837.934,353.60947,8113.536,4837.923,587.83673,37641.973,29186.97,67537.81,55979.977,14211.888,588.3994,2037.9883,352.08054,7282.479,7243.245,283.5746,62346.805,11967.167,5267.6455,47367.477
Egypt,EGY,1995,80139.7,3283.008,18917.379,2651.3518,4592.646,14037.553,16908.195,30331.242,30737.611,351.67947,7656.1973,4003.759,540.1608,38005.277,29474.55,66235.24,56447.324,12661.897,598.5997,2053.1572,305.26215,6549.243,6317.7764,256.9876,61648.688,12051.064,4795.8604,47217.06
Egypt,EGY,1996,81951.65,3331.2458,19173.393,2671.1184,4501.181,12523.629,16469.543,28067.152,26790.814,366.76736,7305.49,3368.7341,495.31076,38541.99,30492.709,65385.24,58880.105,11269.7295,617.3719,2103.581,260.91412,5641.4663,5531.11,254.94788,61237.5,12345.471,4284.8306,48393.71
Egypt,EGY,1997,84954.195,3436.4768,19689.623,2722.6667,4434.268,11576.363,16447.564,27001.709,24448.67,380.47064,6979.412,2875.36,454.5583,39879.33,31890.11,65790.445,61787.938,10517.296,641.31915,2183.9126,225.14331,5078.933,5142.0396,251.30084,62095.746,12875.562,3963.8801,50181.04
Egypt,EGY,1998,87230.73,3496.3555,19902.63,2753.0342,4272.41,10903.573,16345.855,26470.633,22770.21,387.2196,6550,2422.5708,412.59802,40571.21,33028.203,65582.52,63612.145,10054.808,657.07965,2217.1648,209.42165,4660.977,4943.4263,234.48347,62443.96,13332.989,3716.3167,51123.17
Egypt,EGY,1999,88627.64,3544.7107,20021.082,2805.408,4091.6855,10168.605,16287.886,26324.123,21424.564,388.32596,6168.029,2025.4843,372.80875,41613.27,33850.195,65463.766,65014.797,9583.395,680.9368,2280.9084,165.51526,4227.5522,4837.4355,219.90714,62790.69,13588.035,3408.4822,51738.137
Egypt,EGY,2000,87156.414,3476.4773,19498.469,2811.1675,3794.7168,9250.843,15760.914,25848.734,19896.826,379.88382,5754.016,1637.4615,338.23752,41414.773,33594.406,63521.066,64301.09,8937.867,694.6283,2254.2017,131.74889,3832.1006,4713.3506,197.41692,61279.78,13294.567,3041.2532,50647.38
Egypt,EGY,2001,94140.06,3722.734,20818.12,3005.4692,3871.396,8697.471,16412.824,25159.799,18768.877,402.79904,6001.1562,1405.7754,350.12073,44493.957,36503.73,66784.65,69369.23,8595.102,751.19305,2406.6396,105.61376,3481.9192,4727.2783,192.03618,64609.594,14227.669,2848.2725,54318.973
Egypt,EGY,2002,100835.27,3934.611,21872.51,3229.3562,3893.5457,8270.616,16810.158,24307.9,17776.834,417.97037,6202.7085,1154.2759,362.41855,46985.99,39305.137,69258.59,73350.16,8346.494,807.24774,2557.558,96.496315,3241.7192,4753.8794,182.9106,67189.12,15053.665,2704.0977,57185.812
Egypt,EGY,2003,108319.6,4165.7603,23068.445,3495.4084,3933.4692,7945.2104,17325.297,23943.043,17212.793,431.50055,6469.0903,927.3868,380.75342,49712.742,42492.062,72180.38,77416.86,8192.692,871.42505,2629.483,85.60308,3070.8396,4797.784,175.30707,70259.125,16014.119,2606.5015,60351.355
Egypt,EGY,2004,111069.18,4218.7144,23267.076,3682.9722,3818.4512,7372.061,17264.828,23452.975,16419.322,436.32608,6452.9604,712.6492,377.76376,50394.113,44063.66,72442.35,78901.4,7764.1987,920.4282,2667.4995,79.3918,2910.2344,4610.0537,165.71404,70787.77,16128.488,2419.1055,60959.46
Egypt,EGY,2005,112597.34,4221.65,23258.414,3787.8367,3678.4421,6948.196,17186.1,23162.719,15732.788,444.65292,6391.4414,566.68634,369.15094,50305.207,45287.883,72305.164,80128.37,7466.881,955.2861,2642.0535,76.33762,2764.119,4357.0386,161.86034,70974.3,16020.875,2279.488,61116.4
Egypt,EGY,2006,116188.26,4311.74,23717.65,3912.8528,3600.0981,6630.668,17370.984,22539.969,15205.987,456.09457,6498.2744,477.72305,367.45734,51597.066,47747.676,73820.9,82936.445,7170.898,997.79596,2799.7314,76.69547,2635.2317,4065.5615,158.8757,72623.03,16215.871,2190.4675,62494.746
Egypt,EGY,2007,118803.76,4343.416,23871.832,4013.4316,3469.3496,6737.0903,17337.848,21627.938,15350.518,451.7049,6580.738,397.83063,367.1407,52182.58,50196.434,74724.12,84281.055,7253.4175,1024.5945,2680.8,83.24888,2606.6045,3916.1167,151.13374,73622.24,16380.442,2196.748,63043.934
Egypt,EGY,2008,124542.914,4481.2646,24737.623,4198.644,3444.0447,6678.408,17678.076,19888.68,15300.697,460.96698,6874.535,339.73285,378.20285,54010.61,54374.055,77300.32,88004.13,7161.222,1069.9736,2770.4004,84.39215,2532.4922,3744.0337,150.32892,76220.98,17038.574,2160.7686,65518.234
Egypt,EGY,2009,130370.91,4640.1255,25743.541,4468.514,3452.5244,6456.7207,18163.129,18568.285,15208.018,477.99622,7208.652,294.35864,390.1516,56391.73,58805.777,80286.53,92473.375,6799.1377,1151.1873,2846.5862,77.023026,2437.5571,3656.9658,154.28468,79206.54,17747.41,2102.5796,68355.45
Egypt,EGY,2010,134727.58,4761.66,26504.268,4615.0547,3465.9448,6202.6367,18406.54,16461.299,14687.835,495.0523,7467.0747,254.98035,399.22623,57735.387,62517.746,81905.52,96203.695,6366.8936,1195.5156,2888.9297,72.07452,2281.5388,3600.2917,155.73785,80812.6,18311.078,2015.3984,70510.26
Egypt,EGY,2011,136544.03,4861.3833,26854.338,4793.581,3440.5417,6051.549,18312.78,14300.106,14929.536,492.3872,7627.045,219.23076,403.1128,59566.55,64793.7,82312.09,98192.76,6020.334,1253.121,2938.1306,69.368355,2276.6304,3739.2231,144.61066,81163.125,18612.182,1976.5464,71335.414
Egypt,EGY,2012,142971.27,5068.3145,28054.062,4959.8926,3539.4497,5951.934,18767.197,11733.571,14781.29,517.07806,8006.369,195.45258,421.06418,61366.2,69740.14,84552.234,103677.625,5716.251,1305.8981,3023.797,68.5035,2211.5776,3779.5588,144.55482,83444.2,19553.451,1950.2323,74589.3
Egypt,EGY,2013,142324.66,5077.8438,27865.447,5015.2617,3469.2585,6028.9185,18271.709,10220.843,14701.787,506.5791,8002.3047,166.79282,417.41272,61601.367,70935.305,83173.945,104205.6,5626.396,1328.4639,2988.62,71.00789,2170.2346,3834.4304,132.09966,82093.36,19451.283,1949.2657,74080.65
Egypt,EGY,2014,147459.52,5263.266,28836.502,5181.762,3534.065,5580.892,18468.951,8964.592,13796.178,520.1591,8314.914,147.81706,431.36664,63547.945,75701.99,84663.695,109045.27,4948.556,1380.4214,3067.8848,65.171814,2002.07,3608.2722,126.55652,83654.17,20280.46,1836.3085,76579.625
Egypt,EGY,2015,156936.94,5615.1543,30964.057,5414.9854,3722.251,5136.62,19505.389,9212.684,13855.974,536.4581,8969.273,134.99167,461.94006,67822.69,83056.2,89711.766,117102.4,4333.5776,1450.0662,3215.429,57.95169,1992.1414,3522.4849,125.94115,88617.05,21878.729,1787.842,82063.08
Egypt,EGY,2016,160145.73,5751.8306,31755.736,5607.4204,3797.711,4475.6904,19471.709,8118.826,11940.722,539.938,9232.014,116.45046,472.5686,69747.59,88076.35,89601.36,121349.945,3618.8206,1499.7769,3291.7905,43.123898,1617.1587,3026.8457,116.3364,88497.05,22415.043,1611.702,84073.914
Egypt,EGY,2017,159535.45,5758.032,31913.758,5755.4746,3836.63,4036.1794,19285.71,7649.615,10792.645,535.5621,9295.502,99.06186,472.00928,70428.33,90771.03,88462.19,123318.17,3137.439,1537.8279,3288.063,35.941265,1402.5051,2706.4514,110.545654,87321.1,22343.121,1499.4478,84542.18
Egypt,EGY,2018,162099.6,5867.22,32645.148,5969.2646,3912.3484,3635.4624,19453.662,7208.278,9794.442,536.89594,9488.143,85.20354,482.30313,72255.72,94935.016,89879.414,126863.766,2710.5137,1591.0505,3339.5056,30.859941,1227.8765,2429.0706,105.75229,88762.57,22908.654,1407.556,86381.87
Egypt,EGY,2019,164709.62,5997.82,33385.63,6206.7847,3989.5024,3321.9211,19666.855,6838.9014,8978.936,542.4415,9641.016,73.10134,493.12326,74032.45,99353.11,91663.01,130342.23,2393.1587,1646.6646,3405.2944,27.143713,1091.7391,2215.0396,101.952644,90559.195,23585.8,1338.3994,88183.24
El Salvador,SLV,1990,3375.5525,545.50745,567.2946,2011.1853,385.985,2003.8092,192.6671,2413.5142,2030.9121,359.39725,38.245316,2713.0444,446.60522,1261.4142,1887.4037,3439.7793,1682.0723,1386.0258,55.43384,196.27058,69.25305,326.17444,630.23804,47.796883,706.0124,84.02409,750.5599,1702.8668
El Salvador,SLV,1991,3424.2173,555.7965,573.07367,2073.325,387.86823,1976.5619,195.6147,2321.846,1974.3218,380.03137,37.925877,2674.7256,445.78635,1248.2592,1973.908,3404.0999,1732.6774,1370.835,56.82631,202.47006,65.93927,316.0118,620.2445,43.077866,712.6279,85.753204,733.13116,1716.3492
El Salvador,SLV,1992,3607.6343,585.5374,603.0279,2174.6895,405.37534,1756.5437,206.12389,2203.6414,1819.5654,424.2404,38.687164,2705.025,461.84344,1275.0343,2152.1328,3468.4578,1866.0739,1222.0554,59.94616,214.48366,56.424652,286.98535,557.7719,40.33729,746.73987,91.82327,674.79443,1800.969
El Salvador,SLV,1993,3767.0251,610.99316,629.378,2286.0193,418.5069,1592.1254,215.59468,2067.4805,1693.6117,470.79803,39.554718,2703.3586,472.17007,1286.6047,2334.1729,3502.6208,1983.2643,1114.3201,63.2913,226.6517,49.105762,263.25098,508.83957,37.109447,782.5944,98.255974,630.9207,1873.1625
El Salvador,SLV,1994,3897.0986,630.00433,647.5244,2328.425,425.56894,1481.5499,223.18939,1932.7777,1610.6794,532.5729,40.07132,2671.6506,474.777,1277.7572,2509.2124,3509.5847,2095.6504,1044.3071,66.11021,237.08185,44.111687,246.78767,472.74695,33.450962,815.37714,104.88318,600.2968,1919.9827
El Salvador,SLV,1995,3841.2004,625.5782,632.28845,2295.629,408.10742,1321.2294,220.57991,1813.9218,1499.3157,556.4059,38.880203,2517.967,451.58755,1230.5156,2542.8542,3367.0535,2074.3171,936.6356,66.87704,246.41455,37.48194,227.91956,425.4272,26.072647,820.34125,105.05667,549.2592,1864.4508
El Salvador,SLV,1996,3852.1008,617.836,626.5665,2163.0261,400.7957,1193.1519,221.0939,1715.2507,1421.148,638.5754,37.870434,2404.2048,435.41043,1163.9467,2686.3926,3282.0884,2151.573,848.7949,66.18229,240.33437,32.231964,211.7971,389.70828,23.328169,848.03015,111.0045,507.7044,1840.6476
El Salvador,SLV,1997,4009.7961,644.5298,644.82996,2243.4177,405.96487,1064.1896,230.62328,1594.8507,1335.373,724.19165,37.993336,2310.315,433.19574,1175.2708,2960.8123,3263.105,2312.5493,758.7444,71.69063,257.04868,27.08365,190.36946,349.92172,20.068933,928.8174,117.181526,469.5051,1877.2677
El Salvador,SLV,1998,4368.023,708.6861,697.1413,2412.5256,429.0385,934.61127,250.13266,1477.5785,1247.5829,807.0138,39.91206,2266.7598,452.89072,1252.787,3378.2117,3347.075,2577.2727,668.4283,75.24205,282.77707,22.14345,167.20003,307.79218,17.379921,1057.4656,126.6807,436.43085,2015.8398
El Salvador,SLV,1999,4239.7817,676.6854,670.0324,2169.5947,403.9259,788.79297,238.88737,1329.4386,1111.1608,874.01245,37.365955,2009.4747,421.2251,1147.2543,3402.821,3087.6516,2579.65,564.90985,70.444,272.06384,16.953331,141.38824,261.49124,13.675597,1052.5049,127.25169,380.6954,1936.9557
El Salvador,SLV,2000,4358.698,696.2615,682.57965,2154.9036,402.976,661.6561,242.07874,1207.8514,998.2173,934.1049,37.479763,1876.9087,415.66342,1150.7228,3578.7136,2986.6528,2699.078,472.948,71.55783,277.26715,12.493367,119.1695,220.52216,10.584106,1079.4,131.14554,338.39743,1964.0603
El Salvador,SLV,2001,4449.304,700.8215,689.7008,2079.4678,401.9905,557.0639,243.26707,1085.7714,889.96124,1017.64136,37.57761,1771.8972,408.5268,1131.7814,3703.2178,2893.0547,2822.8599,397.20462,70.1926,273.8385,9.287265,99.28776,185.54008,7.2415857,1074.7773,138.37039,303.45975,1984.5831
El Salvador,SLV,2002,4435.0737,691.5577,679.09717,1934.4866,390.04947,479.1276,238.53365,986.4194,788.7076,1067.7068,36.811283,1633.2773,390.894,1093.4852,3730.4282,2719.7117,2873.9712,340.74753,68.515625,271.31027,7.0354257,82.48457,155.65279,7.6965833,1041.4689,141.67688,273.68893,1953.5653
El Salvador,SLV,2003,4742.478,738.1581,719.21747,2006.288,406.37494,422.05646,251.69781,914.8635,723.2074,1116.3256,38.761494,1608.3147,402.3482,1148.6306,4025.0386,2739.5176,3119.4417,298.83115,71.18966,284.23065,5.311952,69.573975,130.36145,7.8800564,1081.7834,152.94641,260.99353,2064.8616
El Salvador,SLV,2004,5078.456,787.9951,765.46466,2099.9336,427.13428,378.76248,267.97845,862.2199,676.27936,1157.9979,41.159916,1601.7216,416.55167,1210.2158,4365.7446,2768.7598,3398.7173,266.65402,74.28275,305.89905,4.0807347,59.610405,108.63728,8.464415,1133.3774,165.69891,254.30527,2190.5137
El Salvador,SLV,2005,5255.075,813.7138,790.8655,2140.0835,436.85196,338.18958,277.06213,806.00836,625.5694,1144.3704,42.547493,1560.0946,419.89645,1241.1951,4583.969,2750.2244,3562.8381,236.1487,75.80633,306.9495,3.20895,50.67088,88.17169,8.99736,1162.0654,172.93147,244.15105,2253.3816
El Salvador,SLV,2006,5413.749,838.18085,815.1208,2164.326,445.15527,301.4595,285.4101,757.96265,582.56573,1154.6733,44.03045,1523.6215,422.66074,1276.9657,4788.296,2754.4192,3691.38,208.38284,77.926674,313.06818,2.4873092,43.076275,70.96716,9.153767,1195.7963,177.57057,235.18217,2309.2559
El Salvador,SLV,2007,5487.3877,841.5988,823.6983,2090.4958,445.45673,275.5694,287.25357,711.4794,539.8163,1192.0505,44.837334,1475.3645,418.1149,1276.8313,4909.4897,2717.6328,3756.364,188.79933,78.58424,310.55533,1.9958177,36.537228,58.683033,8.794295,1210.4125,182.5914,226.62,2325.3853
El Salvador,SLV,2008,5496.3843,834.9979,818.78357,1993.144,438.98392,258.51465,284.46826,694.78687,506.69052,1170.7771,45.14215,1411.5702,408.7826,1258.2125,4951.6377,2653.781,3757.5005,175.02745,78.2453,304.79453,1.6777871,32.22167,51.18783,8.312114,1213.6941,185.33733,221.22496,2307.7803
El Salvador,SLV,2009,5906.805,892.23505,877.4491,2047.7292,467.92365,254.29735,305.23676,702.73517,503.70068,1168.9526,48.693478,1449.6459,431.94693,1339.8862,5367.6265,2786.6892,4061.353,170.10062,83.22949,314.73486,1.4903142,29.487034,47.49778,9.431073,1315.9724,201.05544,233.31541,2468.1543
El Salvador,SLV,2010,5719.355,851.862,841.3421,1887.1713,447.7943,242.10358,291.17175,674.3893,461.28745,1113.8037,47.35267,1329.867,411.04916,1270.3282,5228.3994,2637.6558,3938.1714,160.1474,81.38354,295.38254,1.3226486,25.294392,42.93402,8.925356,1283.437,199.66058,224.53902,2363.9475
El Salvador,SLV,2011,6013.6675,893.3896,881.36993,1934.7292,467.56866,237.39085,305.25928,676.20074,446.0615,1078.1804,49.644016,1298.333,426.92407,1332.3165,5537.9595,2711.0479,4170.8613,155.19312,85.23807,301.19644,1.1989617,22.848928,40.33087,9.101524,1385.0795,210.08833,232.58882,2472.1843
El Salvador,SLV,2012,5814.6235,854.3371,843.6945,2132.053,447.2296,231.05402,292.41177,683.8692,417.2759,1043.6237,47.730476,1152.2269,406.5066,1275.6539,5411.371,2583.3118,4050.95,149.56657,82.55796,291.21918,1.1139687,21.438822,38.539932,7.286751,1398.8735,208.44655,228.45679,2363.922
